CALDAY,IS_MBS,CITY,BUSINESS_UNIT,MCH5_NAME,VALUE_TRANSACTIONS_MCH5,VALUE_SALE_AMOUNT_MCH5
2022-12-11,0,HÀ NỘI,2000,Sơ chế thịt heo,1615,108044715
2022-10-07,0,HÀ NỘI,1500,Sơ chế thịt heo,718,45211088
2023-07-12,1,HÀ NỘI,2000,Sơ chế thịt heo,1303,75578170
2022-11-09,0,HÀ NỘI,2000,Sơ chế thịt heo,1496,90824851
2023-08-23,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,92,4129607
2024-02-24,0,HÀ NỘI,2000,Sơ chế thịt heo,347,21918178
2022-02-23,0,HÀ NỘI,1500,Sơ chế thịt heo,1000,73386253
2022-02-11,0,HÀ NỘI,1500,Sơ chế thịt heo,601,43330379
2023-02-17,0,HÀ NỘI,1500,Sơ chế thịt heo,271,17217036
2023-03-09,0,HÀ NỘI,1500,Sơ chế thịt heo,257,15954116
2023-11-22,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,131,5260787
2023-11-30,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,415,21088775
2023-07-27,1,HÀ NỘI,1500,Sơ chế thịt heo,473,28342424
2023-11-29,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,408,21407737
2022-11-07,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,25,1118572
2022-05-04,0,HÀ NỘI,2000,Sơ chế thịt heo,1579,104326904
2023-09-03,0,HÀ NỘI,2000,Sơ chế thịt heo,193,12013864
2023-01-10,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,51,2974782
2023-04-30,0,HÀ NỘI,2000,Sơ chế thịt heo,309,20739225
2024-03-30,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,123,5728447
2024-04-21,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,91,4421514
2022-03-16,0,HÀ NỘI,2000,Sơ chế thịt heo,1864,123414441
2022-04-05,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,98,4366414
2023-07-14,0,HÀ NỘI,2000,Sơ chế thịt heo,175,10571467
2022-03-15,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,55,2668405
2024-04-02,0,HÀ NỘI,1500,Sơ chế thịt heo,117,6553140
2023-09-01,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,119,5324668
2023-12-13,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,402,21312684
2023-01-03,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,376,21839276
2023-04-13,0,HÀ NỘI,2000,Sơ chế thịt heo,270,17765323
2023-09-28,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,79,4364701
2024-01-31,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,37,1533831
2023-08-04,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,37,1917059
2022-11-10,0,HÀ NỘI,2000,Sơ chế thịt heo,1548,92345739
2022-10-13,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,118,5126838
2022-07-30,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,177,10180182
2022-02-04,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,1,65843
2022-04-20,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,105,4371665
2022-03-25,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,74,4392290
2022-02-17,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,26,1784576
2023-06-29,1,HÀ NỘI,2000,Sơ chế thịt heo,1253,73877934
2022-02-27,0,HÀ NỘI,2000,Sơ chế thịt heo,1682,117773589
2024-03-20,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,548,28278969
2023-10-03,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,77,4112932
2023-03-12,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,143,7594859
2023-01-18,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,130,8024375
2023-12-13,0,HÀ NỘI,2000,Sơ chế thịt heo,161,9526007
2022-11-15,0,HÀ NỘI,2000,Sơ chế thịt heo,1449,85421793
2023-04-06,1,HÀ NỘI,1500,Sơ chế thịt heo,442,26626079
2024-03-04,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,58,2712909
2023-12-12,0,HÀ NỘI,2000,Sơ chế thịt heo,150,9302254
2022-10-19,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,5,276500
2023-04-21,1,HÀ NỘI,2000,Sơ chế thịt heo,947,56564644
2022-06-13,0,HÀ NỘI,2000,Sơ chế thịt heo,1457,92735432
2023-11-02,1,HÀ NỘI,2000,Sơ chế thịt heo,1413,79166661
2024-02-06,0,HÀ NỘI,2000,Sơ chế thịt heo,337,28632919
2024-04-16,1,HÀ NỘI,2000,Sơ chế thịt heo,1773,103567109
2022-08-15,0,HÀ NỘI,2000,Sơ chế thịt heo,1487,94975269
2022-09-04,0,HÀ NỘI,1500,Sơ chế thịt heo,1080,74458310
2023-10-23,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,424,22397537
2023-09-23,1,HÀ NỘI,2000,Sơ chế thịt heo,1503,90068210
2023-11-27,1,HÀ NỘI,2000,Sơ chế thịt heo,1440,78009798
2022-06-03,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,392,20108067
2023-05-15,0,HÀ NỘI,2000,Sơ chế thịt heo,211,11975582
2024-03-30,0,HÀ NỘI,2000,Sơ chế thịt heo,355,23609864
2023-09-21,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,466,25852255
2024-01-21,0,HÀ NỘI,2000,Sơ chế thịt heo,219,13652608
2023-06-01,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,76,3978544
2023-03-03,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,275,16073249
2022-07-03,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,121,5911163
2022-12-14,1,HÀ NỘI,2000,Sơ chế thịt heo,167,10309465
2024-01-25,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,41,2395729
2023-01-07,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,301,17449721
2023-06-22,1,HÀ NỘI,2000,Sơ chế thịt heo,1274,75748880
2023-11-01,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,100,4434698
2023-02-18,1,HÀ NỘI,1500,Sơ chế thịt heo,637,39506166
2022-04-19,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,136,6511933
2023-05-08,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,82,4140993
2023-05-14,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,72,3927195
2022-09-20,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,31,1584957
2022-01-03,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,25,1676296
2023-03-31,0,HÀ NỘI,1500,Sơ chế thịt heo,182,12009761
2022-05-08,0,HÀ NỘI,2000,Sơ chế thịt heo,1838,123069006
2023-03-06,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,71,3017249
2022-10-15,1,HÀ NỘI,2000,Sơ chế thịt heo,78,4892497
2022-02-16,0,HÀ NỘI,1500,Sơ chế thịt heo,650,43306931
2024-02-25,0,HÀ NỘI,2000,Sơ chế thịt heo,207,13030305
2023-06-02,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,261,14799737
2024-03-13,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,36,1541397
2022-08-08,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,138,6934350
2023-05-09,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,345,20449897
2024-03-25,1,HÀ NỘI,1500,Sơ chế thịt heo,493,26885084
2024-03-25,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,508,26049010
2022-01-24,0,HÀ NỘI,2000,Sơ chế thịt heo,1657,110446746
2023-04-17,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,116,5399548
2022-01-22,0,HÀ NỘI,2000,Sơ chế thịt heo,1894,128626858
2023-03-22,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,128,7087217
2022-05-24,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,144,7072819
2024-03-07,0,HÀ NỘI,1500,Sơ chế thịt heo,135,7488790
2022-05-21,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,112,5873124
2023-10-12,1,HÀ NỘI,1500,Sơ chế thịt heo,520,28648307
2022-05-05,0,HÀ NỘI,1500,Sơ chế thịt heo,644,39609618
2022-06-05,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,178,7256755
2023-03-20,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,51,2410138
2024-02-29,0,HÀ NỘI,2000,Sơ chế thịt heo,199,12116470
2023-09-12,0,HÀ NỘI,2000,Sơ chế thịt heo,220,14521290
2023-08-24,1,HÀ NỘI,2000,Sơ chế thịt heo,1373,81427587
2023-02-09,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,57,2461760
2023-12-16,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,75,3743033
2022-04-05,0,HÀ NỘI,2000,Sơ chế thịt heo,1506,101841021
2022-06-16,0,HÀ NỘI,1500,Sơ chế thịt heo,704,46645138
2022-08-04,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,143,5562616
2022-08-15,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,113,5863570
2023-04-01,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,332,19089872
2023-06-04,1,HÀ NỘI,1500,Sơ chế thịt heo,708,41019410
2022-06-25,0,HÀ NỘI,2000,Sơ chế thịt heo,1631,108693827
2022-08-23,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,98,3706500
2023-04-18,1,HÀ NỘI,2000,Sơ chế thịt heo,1110,65485714
2022-12-06,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,45,2736119
2023-04-29,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,130,7062931
2023-01-05,0,HÀ NỘI,2000,Sơ chế thịt heo,1265,76367235
2022-06-08,0,HÀ NỘI,2000,Sơ chế thịt heo,1652,105997584
2024-03-15,1,HÀ NỘI,1500,Sơ chế thịt heo,517,30255954
2023-03-25,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,203,10629209
2023-07-12,0,HÀ NỘI,2000,Sơ chế thịt heo,194,11612909
2023-12-25,0,HÀ NỘI,1500,Sơ chế thịt heo,107,6589333
2023-03-15,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,116,6961050
2023-04-23,0,HÀ NỘI,2000,Sơ chế thịt heo,306,19833014
2022-09-24,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,688,42970665
2023-11-19,0,HÀ NỘI,1500,Sơ chế thịt heo,174,9776808
2022-07-05,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,144,6920751
2022-10-18,1,HÀ NỘI,2000,Sơ chế thịt heo,82,5491735
2023-10-17,0,HÀ NỘI,2000,Sơ chế thịt heo,171,10263539
2023-08-04,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,77,4156645
2024-03-20,1,HÀ NỘI,1500,Sơ chế thịt heo,531,28592502
2023-04-04,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,115,6502788
2022-11-19,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,65,3298743
2023-10-04,0,HÀ NỘI,1500,Sơ chế thịt heo,155,8852612
2022-10-31,1,HÀ NỘI,2000,Sơ chế thịt heo,157,9508894
2022-11-14,0,HÀ NỘI,1500,Sơ chế thịt heo,603,35872358
2022-07-29,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,128,6719560
2022-08-31,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,8,398004
2022-04-15,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,87,5223023
2023-09-07,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,49,2315508
2023-02-27,0,HÀ NỘI,2000,Sơ chế thịt heo,316,19644455
2023-08-20,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,140,6845579
2024-03-23,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,155,8368462
2024-02-15,1,HÀ NỘI,2000,Sơ chế thịt heo,1314,77421562
2023-11-16,0,HÀ NỘI,1500,Sơ chế thịt heo,121,6819068
2022-05-01,0,HÀ NỘI,1500,Sơ chế thịt heo,696,48860194
2023-09-06,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,470,23963354
2024-01-31,1,HÀ NỘI,1500,Sơ chế thịt heo,607,34696378
2022-09-06,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,10,592931
2022-10-07,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,16,963631
2024-04-20,0,HÀ NỘI,1500,Sơ chế thịt heo,180,12244642
2024-01-01,0,HÀ NỘI,1500,Sơ chế thịt heo,153,9797198
2024-04-17,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,72,3137711
2024-01-11,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,596,34564351
2022-04-17,0,HÀ NỘI,2000,Sơ chế thịt heo,1702,116339939
2022-09-01,0,HÀ NỘI,2000,Sơ chế thịt heo,1655,115623197
2022-07-09,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,182,10637152
2022-08-01,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,126,5875545
2023-09-07,1,HÀ NỘI,2000,Sơ chế thịt heo,1370,80396070
2022-09-19,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,447,23278876
2023-09-12,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,100,4148271
2023-07-10,1,HÀ NỘI,1500,Sơ chế thịt heo,489,26325555
2023-11-26,1,HÀ NỘI,1500,Sơ chế thịt heo,776,44503708
2023-05-25,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,110,6516624
2022-09-13,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,125,6457195
2024-02-20,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,597,35241963
2023-03-01,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,74,3434856
2023-06-13,0,HÀ NỘI,1500,Sơ chế thịt heo,173,10307909
2024-03-24,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,162,7924641
2023-12-07,0,HÀ NỘI,2000,Sơ chế thịt heo,200,13099071
2023-12-01,0,HÀ NỘI,1500,Sơ chế thịt heo,121,7227945
2024-01-26,0,HÀ NỘI,2000,Sơ chế thịt heo,152,9668454
2023-11-22,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,74,4181153
2023-05-01,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,194,11556563
2022-06-02,0,HÀ NỘI,1500,Sơ chế thịt heo,777,51177878
2022-11-27,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,34,2115257
2023-11-05,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,477,25437945
2024-03-06,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,34,1429718
2022-10-05,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,107,5004352
2022-01-23,0,HÀ NỘI,2000,Sơ chế thịt heo,1751,115160271
2022-11-07,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,333,14690537
2023-09-07,0,HÀ NỘI,1500,Sơ chế thịt heo,154,8984754
2022-03-07,0,HÀ NỘI,1500,Sơ chế thịt heo,708,48466839
2022-09-12,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,458,23894204
2022-09-26,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,443,24190513
2024-03-12,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,94,4327153
2023-11-15,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,397,20290050
2023-09-23,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,477,27424988
2022-05-07,0,HÀ NỘI,1500,Sơ chế thịt heo,894,63089418
2022-11-14,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,165,6696227
2022-01-07,0,HÀ NỘI,1500,Sơ chế thịt heo,562,40295320
2023-03-27,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,121,6184486
2023-04-04,1,HÀ NỘI,1500,Sơ chế thịt heo,429,25056592
2024-03-07,0,HÀ NỘI,2000,Sơ chế thịt heo,207,13160724
2022-12-31,0,HÀ NỘI,1500,Sơ chế thịt heo,816,56952696
2023-02-06,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,61,2831293
2022-12-16,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,28,1730797
2022-09-30,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,304,13645974
2022-10-15,0,HÀ NỘI,2000,Sơ chế thịt heo,1589,109839367
2022-06-03,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,119,6440650
2023-10-13,0,HÀ NỘI,1500,Sơ chế thịt heo,157,9406059
2024-03-17,1,HÀ NỘI,1500,Sơ chế thịt heo,879,54394578
2022-10-29,0,HÀ NỘI,1500,Sơ chế thịt heo,883,58809282
2024-04-05,1,HÀ NỘI,2000,Sơ chế thịt heo,1303,79250914
2023-11-13,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,69,3384983
2023-04-19,1,HÀ NỘI,1500,Sơ chế thịt heo,472,26175884
2023-04-28,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,233,13540236
2023-02-08,1,HÀ NỘI,1500,Sơ chế thịt heo,354,21012834
2022-04-25,0,HÀ NỘI,1500,Sơ chế thịt heo,537,34802402
2023-08-03,1,HÀ NỘI,1500,Sơ chế thịt heo,477,26880655
2022-04-02,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,223,10515226
2022-09-11,1,HÀ NỘI,2000,Sơ chế thịt heo,146,9122669
2022-12-26,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,64,3194358
2023-01-11,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,226,13506902
2023-03-24,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,37,1757675
2023-08-09,0,HÀ NỘI,1500,Sơ chế thịt heo,172,10915741
2024-02-19,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,58,2809161
2023-08-06,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,72,3604177
2022-06-21,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,107,4866708
2023-02-03,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,27,1437613
2022-03-18,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,103,6324047
2023-06-28,0,HÀ NỘI,2000,Sơ chế thịt heo,192,11010898
2022-11-30,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,154,7405506
2023-08-28,0,HÀ NỘI,1500,Sơ chế thịt heo,160,8914828
2022-01-29,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,156,11309712
2022-10-01,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,9,373900
2024-04-14,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,123,7015160
2023-10-15,1,HÀ NỘI,1500,Sơ chế thịt heo,759,44190883
2023-03-06,1,HÀ NỘI,2000,Sơ chế thịt heo,1021,62253666
2022-03-16,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,65,4729145
2023-02-20,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,77,3743294
2024-03-27,1,HÀ NỘI,2000,Sơ chế thịt heo,1565,89402637
2023-11-11,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,52,2616777
2024-02-03,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,112,6465963
2023-04-03,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,395,22646820
2023-06-12,0,HÀ NỘI,1500,Sơ chế thịt heo,187,12773758
2022-10-20,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,31,1968260
2023-07-30,1,HÀ NỘI,2000,Sơ chế thịt heo,1467,89185591
2024-04-12,1,HÀ NỘI,2000,Sơ chế thịt heo,1178,70110296
2022-08-27,0,HÀ NỘI,2000,Sơ chế thịt heo,1786,115829226
2022-04-15,0,HÀ NỘI,2000,Sơ chế thịt heo,1419,96594177
2022-06-19,0,HÀ NỘI,1500,Sơ chế thịt heo,977,68968003
2024-02-06,1,HÀ NỘI,2000,Sơ chế thịt heo,1080,74206634
2022-06-29,0,HÀ NỘI,1500,Sơ chế thịt heo,701,43625016
2023-04-28,1,HÀ NỘI,2000,Sơ chế thịt heo,922,57001150
2024-03-26,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,106,4714822
2023-01-10,1,HÀ NỘI,1500,Sơ chế thịt heo,336,20402842
2024-02-08,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,477,26319939
2023-06-01,1,HÀ NỘI,1500,Sơ chế thịt heo,439,25064985
2023-11-19,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,459,23632424
2023-09-30,1,HÀ NỘI,1500,Sơ chế thịt heo,764,44539372
2023-11-30,0,HÀ NỘI,1500,Sơ chế thịt heo,113,6250960
2022-06-15,0,HÀ NỘI,1500,Sơ chế thịt heo,705,44384972
2022-10-13,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,584,37177319
2022-06-28,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,80,3513538
2022-11-23,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,138,5977826
2022-12-13,1,HÀ NỘI,2000,Sơ chế thịt heo,128,7306974
2023-11-05,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,56,2549118
2022-12-04,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,44,2821362
2024-01-25,0,HÀ NỘI,2000,Sơ chế thịt heo,192,11871113
2023-12-27,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,38,1967840
2024-02-23,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,48,2772764
2023-03-30,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,68,3166822
2024-01-26,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,29,1271266
2024-03-08,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,323,18061784
2022-06-27,0,HÀ NỘI,1500,Sơ chế thịt heo,712,44615592
2022-08-05,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,151,8868802
2022-03-04,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,99,6842079
2023-07-18,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,48,1982142
2022-12-28,1,HÀ NỘI,2000,Sơ chế thịt heo,168,10398224
2022-03-20,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,167,8321302
2023-07-26,1,HÀ NỘI,2000,Sơ chế thịt heo,1248,71883359
2022-05-04,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,76,3141719
2023-09-26,0,HÀ NỘI,1500,Sơ chế thịt heo,142,8751615
2022-03-19,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,177,11086940
2023-04-28,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,52,2721468
2023-05-29,1,HÀ NỘI,2000,Sơ chế thịt heo,1200,67039261
2023-03-08,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,101,6010505
2023-07-15,1,HÀ NỘI,2000,Sơ chế thịt heo,1325,79808939
2024-03-16,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,660,36742384
2023-12-24,1,HÀ NỘI,2000,Sơ chế thịt heo,1898,113848058
2023-07-25,1,HÀ NỘI,2000,Sơ chế thịt heo,1404,82037384
2024-03-01,1,HÀ NỘI,1500,Sơ chế thịt heo,558,31385376
2023-08-05,1,HÀ NỘI,1500,Sơ chế thịt heo,767,48008858
2024-03-12,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,472,25895473
2023-04-09,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,388,22073117
2023-09-19,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,71,3307760
2023-06-23,0,HÀ NỘI,2000,Sơ chế thịt heo,210,12383100
2023-04-01,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,102,5040475
2022-09-27,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,47,2424051
2023-09-07,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,102,5654200
2022-02-18,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,50,3102020
2024-02-02,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,34,1775500
2023-12-11,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,63,3183247
2022-07-10,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,190,7790816
2023-08-05,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,68,3624202
2023-12-11,0,HÀ NỘI,1500,Sơ chế thịt heo,119,7793169
2023-11-13,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,97,3807521
2024-02-15,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,15,702924
2022-03-03,0,HÀ NỘI,2000,Sơ chế thịt heo,1523,97421604
2023-11-03,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,69,3404719
2023-08-12,1,HÀ NỘI,1500,Sơ chế thịt heo,725,43161925
2022-06-01,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,77,3527491
2022-06-30,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,82,2847377
2024-01-16,0,HÀ NỘI,1500,Sơ chế thịt heo,105,7191461
2022-02-12,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,64,3421188
2023-05-19,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,58,2259245
2023-05-22,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,136,8146050
2022-11-03,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,156,7267265
2022-06-02,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,66,2926225
2023-04-21,1,HÀ NỘI,1500,Sơ chế thịt heo,414,23736480
2023-12-05,1,HÀ NỘI,2000,Sơ chế thịt heo,1494,84616166
2023-01-13,1,HÀ NỘI,2000,Sơ chế thịt heo,851,48768317
2022-09-18,0,HÀ NỘI,2000,Sơ chế thịt heo,1805,128780732
2023-07-24,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,457,24852981
2022-04-08,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,290,17305928
2023-07-10,1,HÀ NỘI,2000,Sơ chế thịt heo,1326,78067033
2023-10-14,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,175,8879987
2023-02-24,1,HÀ NỘI,2000,Sơ chế thịt heo,994,60680905
2023-04-30,0,HÀ NỘI,1500,Sơ chế thịt heo,129,8089629
2022-01-03,0,HÀ NỘI,1500,Sơ chế thịt heo,703,49090753
2023-01-29,0,HÀ NỘI,1500,Sơ chế thịt heo,414,26039964
2022-09-04,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,701,42616189
2022-11-05,1,HÀ NỘI,2000,Sơ chế thịt heo,153,9501516
2022-05-28,0,HỒ CHÍ MINH,2000,Sơ chế thịt heo,197,9417382
2023-05-01,0,HÀ NỘI,2000,Sơ chế thịt heo,223,13825411
2022-04-24,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,144,7560971
2023-05-16,1,HỒ CHÍ MINH,2000,Sơ chế thịt heo,328,19768182
2022-12-19,1,HÀ NỘI,2000,Sơ chế thịt heo,144,8516505
2023-02-02,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,47,2254593
2023-06-05,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,90,4612173
2023-05-08,0,HỒ CHÍ MINH,1500,Sơ chế thịt heo,53,2272424
2023-01-20,1,HỒ CHÍ MINH,1500,Sơ chế thịt heo,66,3931945
